index,id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
4965,1487056766,0.4365081483009443,1.4,0.4,0.0,1.2,0.4,0.0,0.0,1
4966,29787046,0.2520419704315795,0.1,0.2,0.0,0.8,0.1,0.0,0.2,1
4967,86484287,0.7219510972984345,0.0,1.6,0.0,2.2,1.0,0.0,0.6,1
4968,31213362,0.7287106185584935,0.9,1.0,0.0,2.6,1.2,0.4,0.2,1
4969,78342014,0.4756769663222349,0.2,0.4,0.0,1.2,0.5,0.0,0.1,1
4970,24447643,0.793087009461318,0.5,0.4,0.0,1.9,1.9,0.0,0.0,1
4971,583012000,0.4365081483009443,0.2,0.1,0.0,1.0,0.4,0.4,0.0,1
4972,268439864,0.2520419704315795,0.4,0.2,0.0,0.8,0.1,0.0,0.0,1
4973,89124149,0.5488888157824968,0.1,0.2,0.0,2.3,0.6,0.0,0.0,1
4974,106196838,0.8060512678410475,0.2,0.8,0.0,3.4,3.4,2.6,0.3,1
4975,512446262,0.6915799517497913,0.5,0.4,0.0,0.8,1.0,0.0,0.0,1
4976,88065828,0.7334998320027682,0.2,0.4,0.0,0.6,1.1,0.0,0.0,1
4977,141666777,0.5488888157824968,0.2,0.0,0.0,0.6,0.6,0.0,0.0,1
4978,480190313,0.7897432630001835,0.3,0.5,0.0,2.8,1.6,1.2,0.1,1
4979,74853246,0.5539725719744064,1.6,0.3,0.0,1.1,0.6,0.0,0.0,1
4980,36690579,0.659646495284545,0.1,0.2,0.0,1.3,0.9,0.0,0.0,1
4981,157882693,0.5742686032713971,0.2,0.2,0.0,0.8,0.6,0.0,0.0,1
4982,73515101,0.792436790569533,0.2,0.2,0.0,2.6,1.6,0.0,0.0,1
4983,64929124,0.4756769663222349,1.2,1.1,0.0,1.2,0.5,0.0,0.0,1
4984,431947402,0.3626456412463227,0.2,0.4,0.0,1.0,0.3,0.0,0.2,1
4985,111236027,0.7947108099739177,0.6,1.4,0.0,3.1,1.6,0.6,0.1,1
4986,61253025,0.4197222421546159,0.3,0.3,0.0,0.6,0.4,0.0,0.0,1
4987,144266813,0.7176911080698488,0.2,2.1,0.1,1.9,1.1,1.0,0.8,1
4988,90258070,0.6415870166679795,0.0,1.4,0.2,2.7,0.8,3.4,0.4,1
4989,584607463,0.4756769663222349,0.2,0.8,0.0,1.3,0.5,0.0,0.0,1
4990,32729193,0.3626456412463227,1.0,0.4,0.1,1.4,0.3,0.0,0.0,1
4991,192932388,0.6945161422354588,0.4,0.2,0.0,2.0,1.0,0.4,0.0,1
4992,770949865169883136,0.4479465575931997,0.4,1.0,0.0,1.0,0.4,0.0,0.1,1
4993,286042531,0.793087009461318,0.4,0.8,0.0,3.0,1.9,0.8,0.4,1
4994,23778898,0.3342309004634953,0.5,0.1,0.0,0.4,0.2,0.1,0.0,1
4995,96669212,0.3626456412463227,0.2,0.4,0.0,1.2,0.3,0.0,0.0,1
4996,310434477,0.5027122940873614,1.8,0.2,0.0,1.8,0.6,0.0,0.0,1
4997,33801019,0.2787259978325127,0.3,0.0,0.0,0.4,0.2,0.0,0.0,1
4998,3406962793,0.8474634546636374,0.4,2.8,0.2,4.4,4.4,3.6,0.6,1
4999,176758431,0.6945161422354588,0.4,0.6,0.1,2.5,1.0,1.4,0.2,1
5000,83876527,0.3912159239072283,0.2,0.4,0.0,1.0,0.4,0.1,0.0,1
5001,28211935,0.4479465575931997,0.7,0.4,0.0,1.6,0.4,0.1,0.0,1
5002,16801904,0.2787259978325127,0.0,0.2,0.0,0.8,0.2,0.2,0.0,1
5003,49274975,0.4658392474232361,0.0,0.0,0.0,0.7,0.4,0.0,0.0,1
5004,271106411,0.3912159239072283,0.4,0.1,0.0,0.4,0.4,0.0,0.0,1
5005,97483082,0.792436790569533,1.8,2.7,0.2,2.1,1.6,0.1,0.0,1
5006,422201803,0.4944907274828369,0.3,0.4,0.0,0.9,0.5,0.0,0.0,1
5007,111860799,0.5288664776112156,0.2,0.1,0.0,0.6,0.6,0.0,0.0,1
5008,884556398,0.4658392474232361,0.1,0.2,0.0,0.7,0.4,0.0,0.0,1
5009,195508960,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,1
5010,191088059,0.3912159239072283,0.2,0.1,0.0,1.4,0.4,0.0,0.0,1
5011,58742042,0.6004883262510591,0.2,0.8,0.0,1.2,0.8,0.0,0.1,1
5012,1353020900,0.2520419704315795,0.4,0.4,0.0,1.0,0.1,0.0,0.0,1
5013,324973703,0.6915799517497913,0.0,0.8,0.0,0.6,1.0,0.0,0.8,1
5014,280542227,0.5742686032713971,0.6,0.8,0.0,2.3,0.6,0.0,0.0,1
5015,97082147,0.4756769663222349,2.6,0.6,0.0,1.6,0.5,0.0,0.0,1
5016,394734119,0.4658392474232361,0.2,0.0,0.0,0.8,0.4,0.0,0.0,1
5017,363972381,0.5778862084370772,1.4,0.7,0.0,1.2,0.7,0.0,0.1,1
5018,240446034,0.8051418496928587,0.2,0.0,0.0,0.6,2.3,0.0,0.0,1
5019,24795163,0.6004883262510591,0.6,0.8,0.0,1.4,0.8,0.2,0.2,1
5020,27698202,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,1
5021,40752044,0.3061880724897508,0.1,0.2,0.0,0.2,0.2,0.0,0.0,1
5022,36240413,0.2787259978325127,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1
5023,30013901,0.7892294694438972,0.2,1.4,0.1,3.0,1.8,2.8,1.2,1
5024,384233189,0.9158377984126878,0.8,2.3,1.6,4.8,4.8,2.9,1.7,1
5025,26901564,0.6945161422354588,0.2,0.0,0.0,1.1,1.0,0.0,0.0,1
5026,38836322,0.2603678379426137,0.0,0.1,0.0,1.0,0.1,0.0,0.0,1
5027,151990201,0.6945161422354588,0.2,0.3,0.1,2.0,1.0,0.1,0.2,1
5028,33241838,0.7527121552274618,0.0,0.2,0.0,0.9,1.2,0.0,0.0,1
5029,75509967,0.621687023966582,1.5,0.3,0.0,1.2,0.8,0.0,0.0,1
5030,458755731,0.7437205366967014,0.2,0.2,0.0,2.0,1.2,0.0,0.0,1
5031,2157417348,0.7989890411370751,2.2,3.6,0.2,3.2,3.6,0.9,1.2,1
5032,81939666,0.3626456412463227,1.0,0.2,0.0,1.0,0.3,0.1,0.0,1
5033,164553682,0.8670116134145492,0.2,1.4,0.4,4.5,4.5,4.4,1.8,1
5034,14327149,0.7287106185584935,0.4,1.4,0.1,3.2,1.2,1.4,0.2,1
5035,56954846,0.7527121552274618,0.1,0.1,0.0,2.6,1.2,0.2,0.0,1
5036,280458883,0.4197222421546159,0.4,0.3,0.0,1.6,0.4,0.0,0.0,1
5037,46206733,0.5539725719744064,0.1,0.6,0.2,0.8,0.6,0.0,0.4,1
5038,477977408,0.6414184221423734,0.2,1.0,0.0,1.6,0.8,0.2,0.7,1
5039,163628467,0.8057684213303521,1.8,2.5,0.3,3.4,3.4,1.1,0.2,1
5040,24322371,0.2263182996110987,0.0,0.4,0.0,0.8,0.0,0.0,0.0,1
5041,28054681,0.4479465575931997,0.7,0.2,0.0,0.8,0.4,0.0,0.0,1
5042,18222599,0.7053377817049258,1.2,0.6,0.0,2.3,1.0,0.2,0.0,1
5043,361351581,0.2787259978325127,0.0,0.2,0.0,0.7,0.2,0.3,0.0,1
5044,96082963,0.8052109974132647,2.0,3.1,0.4,3.0,3.1,0.2,0.2,1
5045,16867526,0.4365081483009443,0.1,0.1,0.0,1.2,0.4,0.0,0.0,1
5046,97383592,0.8100783815308749,0.5,3.2,0.4,4.0,4.0,1.4,0.6,1
5047,1236969025,0.801617083559931,0.2,0.1,0.0,0.8,1.9,0.0,0.0,1
5048,52818366,0.2520419704315795,0.4,0.2,0.0,0.6,0.1,0.0,0.0,1
5049,1660468830,0.3061880724897508,0.2,0.0,0.0,0.6,0.2,0.0,0.0,1
5050,14589257,0.2520419704315795,0.2,0.0,0.0,0.5,0.1,0.0,0.0,1
5051,21753718,0.2787259978325127,1.0,0.2,0.0,0.6,0.2,0.4,0.0,1
5052,71201743,0.5288664776112156,0.0,0.2,0.0,1.3,0.6,0.0,0.0,1
5053,113712551,0.6004883262510591,0.2,0.0,0.0,1.0,0.8,0.0,0.2,1
5054,385539815,0.40673978557586,0.2,0.2,0.0,2.0,0.4,0.0,0.0,1
5055,411476941,0.2520419704315795,0.0,0.4,0.0,0.8,0.1,0.0,0.0,1
5056,102125314,0.5982419966968565,0.0,0.2,0.0,1.2,0.7,0.0,0.0,1
5057,276169885,0.6945161422354588,0.2,0.1,0.0,0.4,1.0,0.0,0.0,1
5058,1478441894,0.40673978557586,0.2,0.0,0.0,0.6,0.4,0.0,0.0,1
5059,135019364,0.4479465575931997,0.2,0.1,0.0,0.8,0.4,0.0,0.0,1
5060,9532402,0.5288664776112156,1.8,0.2,0.0,1.2,0.6,0.0,0.0,1
5061,85732915,0.3342309004634953,0.2,0.2,0.0,0.4,0.2,0.0,0.0,1
5062,55481286,0.3626456412463227,0.2,0.9,0.0,1.8,0.3,0.3,0.4,1
5063,389845002,0.4479465575931997,0.2,0.4,0.0,1.8,0.4,0.2,0.1,1
5064,83731025,0.5982419966968565,0.4,0.1,0.0,1.4,0.7,0.0,0.0,1
5065,159389938,0.797075908158591,1.5,3.4,0.4,3.2,3.4,1.0,0.6,1
5066,23935121,0.2263182996110987,0.4,0.0,0.0,0.4,0.0,0.0,0.0,1
5067,14824849,0.3912159239072283,0.2,0.1,0.0,0.6,0.4,0.0,0.0,1
5068,76070341,0.5222398722127631,0.0,0.2,0.0,1.0,0.6,0.0,0.0,1
5069,51520765,0.3061880724897508,0.0,0.2,0.0,0.6,0.2,0.0,0.0,1
5070,1626545264,0.8035432096295109,0.2,0.0,0.0,1.1,2.0,0.0,0.0,1
5071,166270127,0.7759887465100499,0.5,0.4,0.0,2.1,1.5,0.2,0.0,1
5072,1561700880,0.7089830786080018,0.2,0.2,0.0,1.8,1.0,0.0,0.0,1
5073,35531175,0.3626456412463227,0.0,0.2,0.0,1.1,0.3,0.0,0.0,1
5074,54020555,0.6784864269642225,0.1,0.6,0.0,1.4,0.9,0.0,0.2,1
5075,1599608046,0.3061880724897508,0.4,0.2,0.0,0.8,0.2,0.0,0.0,1
5076,208235152,0.7089830786080018,0.2,0.2,0.0,1.3,1.0,0.1,0.6,1
5077,769727912,0.4197222421546159,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1
5078,33975694,0.7674214324358889,0.4,0.0,0.0,1.5,1.3,0.0,0.0,1
5079,15962096,0.7053377817049258,0.6,0.4,0.0,1.6,1.0,0.2,0.0,1
5080,179530581,0.4658392474232361,0.1,0.0,0.0,0.6,0.4,0.0,0.2,1
5081,147023972,0.2787259978325127,0.6,0.2,0.0,0.6,0.2,0.0,0.0,1
5082,20155652,0.3061880724897508,0.2,0.0,0.0,0.5,0.2,0.0,0.0,1
5083,96978059,0.3469210182245441,0.0,0.5,0.0,1.5,0.2,0.0,0.0,1
5084,64753254,0.7828265255249504,0.3,0.0,0.0,0.6,1.4,0.0,0.0,1
5085,59682648,0.7668769621923945,1.2,1.2,0.2,2.0,1.4,0.0,0.7,1
5086,24160821,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,1
5087,327191300,0.7907586934369296,0.4,1.8,0.2,2.1,1.8,1.2,0.8,1
5088,136140018,0.5222398722127631,0.2,0.0,0.0,1.4,0.6,0.0,0.0,1
5089,52284349,0.7219510972984345,0.2,0.8,0.2,1.9,1.0,1.5,1.2,1
5090,373677269,0.7920317685697057,0.2,0.9,0.0,1.2,1.8,0.2,1.5,1
5091,22922759,0.4197222421546159,0.4,0.2,0.0,0.7,0.4,0.0,0.0,1
5092,19494203,0.2520419704315795,0.2,0.0,0.0,0.6,0.1,0.0,0.0,1
5093,379710889,0.7668769621923945,1.4,2.2,0.0,2.4,1.4,0.1,0.6,1
5094,390124813,0.6415870166679795,0.6,0.4,0.0,2.4,0.8,0.0,0.0,1
5095,3169077625,0.3912159239072283,0.2,0.6,0.0,1.2,0.4,0.0,0.1,1
5096,133086921,0.4944907274828369,0.0,0.1,0.0,1.5,0.5,0.0,0.0,1
5097,141116825,0.2787259978325127,0.2,0.6,0.0,0.6,0.2,0.0,0.0,1
5098,27501572,0.7717813288270262,0.0,0.9,0.0,2.1,1.4,1.6,1.4,1
5099,1960613304,0.7219510972984345,0.1,0.2,0.0,0.6,1.0,0.0,0.0,1
5100,60391683,0.3912159239072283,0.2,0.2,0.0,0.8,0.4,0.0,0.0,1
5101,1432977446,0.4365081483009443,0.0,0.3,0.0,1.2,0.4,0.0,0.0,1
5102,33654443,0.7897432630001835,0.2,0.9,0.0,3.0,1.6,1.8,0.4,1
5103,8273632,0.8064216072785402,0.1,0.2,0.1,3.5,3.5,2.6,0.0,1
5104,234979853,0.8733944954488508,0.2,1.4,0.1,4.6,4.6,2.8,0.5,1
5105,116611790,0.7897432630001835,0.0,1.4,0.0,3.4,1.6,2.6,0.5,1
5106,71627462,0.3061880724897508,1.3,0.2,0.0,1.2,0.2,0.0,0.0,1
5107,34923325,0.621687023966582,0.6,0.4,0.1,1.6,0.8,0.0,0.0,1
5108,423718399,0.5222398722127631,0.1,0.4,0.0,1.4,0.6,0.0,0.0,1
5109,23148645,0.5539725719744064,0.7,0.4,0.0,1.0,0.6,0.0,0.0,1
5110,1545689918,0.4365081483009443,0.4,0.7,0.0,1.0,0.4,0.4,0.1,1
5111,90896009,0.3626456412463227,0.5,0.2,0.0,1.4,0.3,0.0,0.0,1
5112,1212831745,0.7470839770895665,0.5,2.0,0.0,3.2,1.2,0.7,0.3,1
5113,116677732,0.2787259978325127,0.3,0.1,0.0,0.9,0.2,0.0,0.0,1
5114,171309097,0.7527121552274618,0.4,0.1,0.0,1.0,1.2,0.0,0.0,1
5115,2233154425,0.3626456412463227,0.2,0.2,0.0,0.2,0.3,0.0,0.0,1
5116,6211972,0.2787259978325127,0.4,0.2,0.0,0.6,0.2,0.0,0.0,1
5117,30893152,0.3626456412463227,0.2,1.0,0.0,0.8,0.3,0.1,0.2,1
5118,18121619,0.3912159239072283,0.8,0.1,0.0,0.3,0.4,0.0,0.0,1
5119,249524030,0.5288664776112156,0.2,0.4,0.0,1.3,0.6,0.0,0.0,1
5120,37322526,0.6415870166679795,0.0,0.1,0.0,1.2,0.8,0.1,0.0,1
5121,179036286,0.4479465575931997,0.4,0.0,0.0,0.6,0.4,0.0,0.0,1
5122,267305045,0.3626456412463227,0.8,1.0,0.0,1.1,0.3,0.2,0.0,1
5123,23156823,0.2787259978325127,0.7,0.4,0.0,1.6,0.2,0.0,0.0,1
5124,2235417414,0.5742686032713971,0.0,0.0,0.0,0.6,0.6,0.0,0.0,1
5125,131536498,0.8006881983123656,0.2,0.2,0.0,1.6,1.8,0.0,0.1,1
5126,64152335,0.3342309004634953,0.1,0.2,0.0,0.6,0.2,0.0,0.0,1
5127,184725734,0.796599114745521,0.0,1.3,0.0,3.2,3.2,0.1,0.0,1
5128,62554155,0.7946723107742963,2.8,2.8,0.3,2.1,2.0,1.0,0.2,1
5129,55729783,0.8055586579935085,1.2,0.8,0.0,3.4,3.4,1.6,0.0,1
5130,784680583,0.2263182996110987,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1
5131,36880083,0.3626456412463227,0.2,0.2,0.0,1.0,0.3,0.0,0.0,1
5132,23730363,0.7219510972984345,0.0,0.2,0.0,1.6,1.0,0.0,0.0,1
5133,23151437,0.3342309004634953,0.5,0.2,0.0,0.8,0.2,0.0,0.0,1
5134,25954814,0.3061880724897508,0.1,0.0,0.0,0.7,0.2,0.0,0.0,1
5135,1147490460,0.816204310368583,1.0,3.1,2.3,4.1,4.1,2.2,0.6,1
5136,59031599,0.4944907274828369,0.2,0.0,0.0,0.6,0.5,0.0,0.0,1
5137,48440176,0.7982287282125168,0.2,0.0,0.0,1.6,1.8,0.0,0.0,1
5138,181698945,0.7437205366967014,1.2,1.3,0.1,2.0,1.2,0.0,0.2,1
5139,152015129,0.2520419704315795,0.4,0.0,0.0,1.0,0.1,0.0,0.0,1
5140,378176017,0.659646495284545,0.3,1.1,0.0,2.0,0.9,0.8,0.2,1
5141,133374040,0.760577756485164,1.2,0.8,0.1,3.1,1.2,0.0,0.0,1
5142,1944645192,0.813043153461001,1.6,3.0,0.2,3.8,3.8,0.2,0.8,1
5143,355874903,0.5027122940873614,0.0,0.2,0.0,0.4,0.6,0.1,0.0,1
5144,15358329,0.3061880724897508,0.1,0.2,0.0,0.3,0.2,0.0,0.0,1
5145,356893311,0.7053377817049258,0.2,0.1,0.0,0.8,1.0,0.2,0.8,1
5146,53556894,0.7384783166429812,0.2,0.8,0.0,1.2,1.2,0.0,0.3,1
5147,45090120,0.3061880724897508,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1
5148,98423770,0.2787259978325127,0.0,0.4,0.0,0.9,0.2,0.0,0.0,1
5149,33990291,0.7546218700467833,0.6,0.8,0.0,2.4,1.3,0.8,0.2,1
5150,62724059,0.3912159239072283,0.2,0.0,0.0,0.8,0.4,0.0,0.0,1
5151,204957452,0.4756769663222349,0.3,0.0,0.0,0.9,0.5,0.0,0.0,1
5152,87327779,0.7865642668428161,1.8,2.7,0.1,2.8,1.5,0.1,0.1,1
5153,282064204,0.7089830786080018,0.3,0.2,0.0,1.6,1.0,0.2,0.0,1
5154,41626669,0.6915799517497913,0.6,0.4,0.0,1.8,1.0,0.0,0.0,1
5155,201128401,0.40673978557586,0.2,0.4,0.0,1.0,0.4,0.0,0.0,1
5156,283068083,0.40673978557586,0.4,0.6,0.0,1.6,0.4,0.0,0.0,1
5157,33315233,0.2263182996110987,0.4,0.0,0.0,0.8,0.0,0.0,0.0,1
5158,166128698,0.3342309004634953,0.1,1.0,0.0,1.3,0.2,0.0,0.2,1
5159,35443315,0.2520419704315795,0.0,0.3,0.0,0.4,0.1,0.0,0.0,1
5160,134629415,0.8193478253485871,0.9,1.4,0.0,4.0,4.0,0.9,0.0,1
5161,284570882,0.7219510972984345,0.4,0.6,0.0,2.4,1.0,0.0,0.0,1
5162,27649623,0.4479465575931997,0.4,0.0,0.0,0.8,0.4,0.0,0.0,1
5163,4628602041,0.7733457112766196,0.4,0.4,0.0,1.8,1.4,0.6,0.0,1
5164,25906700,0.5288664776112156,0.2,0.6,0.0,1.9,0.6,0.0,0.0,1
5165,28595930,0.2787259978325127,0.2,0.0,0.0,0.8,0.2,0.0,0.0,1
5166,96829836,0.5778862084370772,0.6,0.2,0.0,1.1,0.7,0.0,0.0,1
5167,512135356,0.2263182996110987,0.1,0.2,0.0,0.4,0.0,0.0,0.0,1
5168,498961017,0.3342309004634953,0.2,0.4,0.0,0.6,0.2,0.0,0.0,1
5169,3372106840,0.7089830786080018,0.2,0.0,0.0,0.8,1.0,0.0,0.0,1
5170,91798218,0.0,0.9,0.1,0.0,0.7,0.0,0.0,0.0,1
5171,526354298,0.4197222421546159,0.2,1.2,0.0,1.6,0.4,0.0,0.0,1
5172,84620024,0.7334998320027682,0.0,0.1,0.0,1.4,1.1,0.0,0.0,1
5173,16089776,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1
5174,517625911,0.2333243237063545,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1
5175,114875860,0.2263182996110987,0.2,0.2,0.0,0.2,0.0,0.0,0.1,1
5176,16076032,0.7470839770895665,0.8,0.6,0.0,1.6,1.2,0.0,0.0,1
5177,278210172,0.3626456412463227,0.4,0.0,0.0,0.6,0.3,0.0,0.0,1
5178,47399805,0.7828265255249504,1.2,0.4,0.0,1.9,1.4,0.0,0.0,1
5179,17336417,0.3912159239072283,0.2,0.0,0.0,0.4,0.4,0.0,0.0,1
5180,238848438,0.4756769663222349,0.7,0.3,0.0,1.4,0.5,0.0,0.0,1
5181,27131277,0.3342309004634953,1.6,0.4,0.0,1.3,0.2,0.1,0.0,1
5182,97474887,0.4756769663222349,1.9,0.2,0.0,0.4,0.5,0.0,0.0,1
5183,132992534,0.3342309004634953,0.4,0.0,0.0,0.6,0.2,0.0,0.0,1
5184,51405063,0.3342309004634953,0.2,0.2,0.0,0.8,0.2,0.0,0.0,1
5185,512700138,0.779581525363529,0.5,0.8,0.1,3.2,1.6,2.0,0.5,1
5186,32789366,0.7874002196908744,1.6,2.6,0.1,2.6,1.7,0.0,0.1,1
5187,59632108,0.3626456412463227,1.2,1.1,0.0,1.8,0.3,0.0,0.0,1
5188,942872581,0.5488888157824968,0.0,0.0,0.0,1.4,0.6,0.0,0.0,1
5189,157597834,0.6784864269642225,0.2,0.0,0.0,0.8,0.9,0.0,0.0,1
5190,120115704,0.2263182996110987,0.0,0.3,0.0,0.5,0.0,0.0,0.0,1
5191,28919963,0.7952555385005927,1.0,2.8,0.0,2.6,2.0,1.9,0.6,1
5192,251312191,0.8372129323854712,0.0,0.2,0.0,4.2,4.2,2.2,0.3,1
5193,35787166,0.659646495284545,1.6,1.0,0.0,2.1,0.9,0.0,0.2,1
5194,47608692,0.7089830786080018,0.2,0.8,0.1,1.4,1.0,0.0,0.0,1
5195,21665313,0.2787259978325127,0.4,0.2,0.0,0.2,0.2,0.0,0.0,1
5196,766974808508686336,0.6608500314332488,0.2,0.1,0.0,1.2,0.8,0.0,0.0,1
5197,102847683,0.6004883262510591,1.0,1.0,0.1,2.0,0.8,0.0,0.6,1
5198,245992215,0.3626456412463227,0.3,0.0,0.0,1.2,0.3,0.0,0.0,1
5199,1616421800,0.4658392474232361,0.2,0.1,0.0,1.0,0.4,0.0,0.0,1
5200,19697415,0.7964100716330078,0.7,0.6,0.0,1.4,2.2,0.1,0.1,1
5201,2966078363,0.6945161422354588,1.2,1.8,0.0,2.2,1.0,0.0,0.0,1
5202,1057678213,0.4479465575931997,0.3,0.2,0.0,1.0,0.4,0.1,0.0,1
5203,115853882,0.6608500314332488,0.2,0.2,0.0,1.6,0.8,0.0,0.1,1
5204,366430950,0.2333243237063545,0.2,0.0,0.0,0.6,0.0,0.0,0.0,1
5205,2353374818,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.0,1
5206,66544351,0.2787259978325127,0.2,0.2,0.0,0.8,0.2,0.0,0.0,1
5207,381289719,0.3626456412463227,0.4,0.1,0.0,0.6,0.3,0.0,0.0,1
5208,115626888,0.7971037475964349,0.2,1.4,0.1,2.7,2.7,1.7,1.0,1
5209,6896972,0.4756769663222349,0.2,0.4,0.0,1.0,0.5,0.0,0.2,1
5210,124258971,0.6004883262510591,0.2,0.4,0.0,2.5,0.8,1.1,0.0,1
5211,238349049,0.7334998320027682,0.2,0.9,0.0,3.2,1.1,0.0,0.0,1
5212,152968869,0.799570188835745,0.4,0.3,0.2,2.4,1.8,1.8,0.1,1
5213,68122088,0.6784864269642225,0.3,0.3,0.0,1.8,0.9,0.0,0.0,1
5214,926230922,0.8068955728616037,0.3,1.1,0.2,3.6,3.6,3.2,0.6,1
5215,25537064,0.2263182996110987,0.4,0.1,0.0,0.7,0.0,0.0,0.0,1
5216,178812809,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,1
5217,12266442,0.2520419704315795,0.4,0.0,0.0,1.0,0.1,0.0,0.0,1
5218,33612908,0.4479465575931997,1.0,0.8,0.1,2.2,0.4,0.3,0.2,1
5219,25521487,0.797075908158591,0.6,1.4,1.2,3.4,3.4,2.1,0.2,1
5220,27970832,0.5288664776112156,0.4,0.8,0.0,1.7,0.6,0.2,0.0,1
5221,50751556,0.8008799175144752,1.2,1.8,1.2,3.7,3.7,1.2,0.4,1
5222,150178004,0.3912159239072283,0.4,0.2,0.0,0.9,0.4,0.0,0.0,1
5223,344634424,0.8006881983123656,0.2,0.4,0.1,0.8,1.8,0.0,0.0,1
5224,607599583,0.621687023966582,0.1,0.6,0.0,1.3,0.8,0.0,0.2,1
5225,2853136279,0.7053377817049258,0.7,1.2,0.2,2.8,1.0,0.0,0.5,1
5226,90558638,0.7865642668428161,0.2,0.0,0.1,1.1,1.5,0.0,0.0,1
5227,136232151,0.2787259978325127,0.7,0.2,0.0,0.4,0.2,0.0,0.0,1
5228,632110916,0.2787259978325127,0.3,0.1,0.0,0.4,0.2,0.0,0.0,1
5229,215052012,0.2520419704315795,0.4,0.0,0.0,0.8,0.1,0.0,0.0,1
5230,405793882,0.2787259978325127,0.2,0.3,0.0,1.0,0.2,0.0,0.0,1
5231,67989071,0.4944907274828369,0.0,1.0,0.0,2.1,0.5,2.2,0.2,1
5232,29842036,0.3342309004634953,0.2,0.1,0.0,0.7,0.2,0.0,0.0,1
5233,159113258,0.2263182996110987,0.0,0.1,0.0,0.4,0.0,0.0,0.0,1
5234,154070583,0.6608500314332488,0.3,0.2,0.0,1.6,0.8,0.5,0.0,1
5235,178867236,0.4944907274828369,0.0,0.0,0.0,0.8,0.5,0.0,0.0,1
5236,386420143,0.7287106185584935,0.4,0.6,0.0,2.9,1.2,1.5,0.2,1
5237,338304891,0.3061880724897508,0.2,0.0,0.0,0.6,0.2,0.0,0.0,1
5238,205270748,0.659646495284545,0.6,0.7,0.0,1.8,0.9,0.0,0.1,1
5239,19404587,0.6004883262510591,0.2,0.2,0.0,0.4,0.8,0.0,0.0,1
5240,188006067,0.3912159239072283,0.8,0.4,0.0,1.0,0.4,0.0,0.0,1
5241,143307182,0.5742686032713971,0.4,0.2,0.0,1.0,0.6,0.0,0.0,1
5242,106854950,0.7611878625273879,0.3,0.7,0.0,1.6,1.4,0.4,0.0,1
5243,22657153,0.2520419704315795,0.2,0.0,0.0,0.3,0.1,0.0,0.0,1
5244,296235573,0.7527121552274618,0.2,0.0,0.0,0.6,1.2,0.0,0.0,1
5245,45447020,0.6207049850511144,1.6,0.8,0.0,1.2,0.8,0.0,0.0,1
5246,22955283,0.5742686032713971,0.0,0.1,0.0,2.2,0.6,0.3,0.4,1
5247,63525135,0.3626456412463227,0.2,0.2,0.0,1.0,0.3,0.0,0.1,1
5248,60703824,0.6763619064808265,0.9,0.6,0.0,2.2,1.0,0.2,0.2,1
5249,40744725,0.797782173166965,0.6,1.1,0.1,3.5,3.5,2.7,0.0,1
5250,1160766902,0.760577756485164,0.0,0.6,0.0,2.3,1.2,0.8,0.0,1
5251,14790899,0.4756769663222349,0.3,0.2,0.0,0.9,0.5,0.0,0.0,1
5252,315919021,0.5539725719744064,1.4,0.6,0.0,0.7,0.6,0.0,0.0,1
5253,76298119,0.7334998320027682,0.0,0.0,0.0,2.0,1.1,0.0,0.1,1
5254,1491330559,0.3061880724897508,0.0,0.1,0.0,0.7,0.2,0.0,0.0,1
5255,153691784,0.7437205366967014,0.0,0.1,0.0,2.0,1.2,0.0,0.0,1
5256,30117765,0.7784494983408411,0.4,0.0,0.0,0.8,1.4,0.0,0.0,1
5257,174006209,0.7966241294741505,0.0,0.8,0.0,2.8,1.7,2.6,1.0,1
5258,78285472,0.2520419704315795,0.2,0.0,0.0,1.0,0.1,0.0,0.0,1
5259,328630711,0.3912159239072283,0.4,0.4,0.0,1.1,0.4,0.0,0.0,1
5260,67235369,0.5288664776112156,0.2,0.4,0.0,1.4,0.6,0.2,0.0,1
5261,137978269,0.792436790569533,0.4,1.3,0.2,2.9,1.6,2.0,0.2,1
5262,398746272,0.7826357858330618,0.8,1.4,0.0,2.6,1.6,0.0,0.4,1
5263,262359713,0.4756769663222349,0.3,0.2,0.0,0.7,0.5,0.2,0.0,1
5264,102921109,0.5488888157824968,0.9,0.6,0.0,0.8,0.6,0.0,0.1,1
5265,64477046,0.376789963905683,0.6,0.0,0.0,1.4,0.3,0.0,0.0,1
5266,46392416,0.3342309004634953,1.4,0.0,0.0,0.3,0.2,0.0,0.0,1
5267,19762524,0.3626456412463227,0.8,0.4,0.0,0.8,0.3,0.0,0.0,1
5268,111199728,0.3061880724897508,0.6,0.0,0.0,0.2,0.2,0.0,0.0,1
